APR_MDC_key,date,median,mean,std,q0.025,q0.975
01,2021-10-29,0.859375,0.8612760370786304,0.018456007022723094,0.8261360294455523,0.8953488372093024
01,2021-10-30,0.7108433734939759,0.7140127437474391,0.019926673364661918,0.6828703703703703,0.7526475013082156
01,2021-10-31,0.676959619952494,0.6789120120327021,0.014918261639686273,0.6492027334851936,0.7142857142857143
01,2021-11-01,0.6510146155668544,0.6465024030239555,0.02524019024275577,0.595703125,0.688487584650113
01,2021-11-02,0.7473684210526316,0.7487793296526445,0.03333865883898151,0.6933255855567739,0.8198614318706698
01,2021-11-03,0.7311827956989247,0.7287053991735161,0.022213767151793476,0.6837014226814718,0.7640449438202247
01,2021-11-04,0.8465011286681716,0.8460274912820251,0.05199928554201479,0.7514280057120228,0.9473957116148634
01,2021-11-05,0.9367396593673966,0.9368702349782778,0.06876819651870297,0.8226495726495727,1.0784313725490196
01,2021-11-06,0.8677685950413224,0.8730981537152712,0.04652423273272647,0.7934508816120907,0.9633027522935779
01,2021-11-07,0.8446929199334758,0.8407695817764395,0.027729421667455022,0.7928388746803069,0.8882521489971347
01,2021-11-08,0.731981981981982,0.7387004405337678,0.0327235148028907,0.6742738589211618,0.8104738154613466
01,2021-11-09,0.8385744234800838,0.8345132077655097,0.029136033706159456,0.78125,0.89086859688196
01,2021-11-10,0.7621951219512195,0.7679568342856733,0.030038935402356123,0.7267441860465116,0.8314855875831485
01,2021-11-11,0.7415730337078652,0.7424832298983215,0.024943509227291598,0.7020903916519854,0.7932692307692307
01,2021-11-12,0.8144796380090498,0.818331699809415,0.03372278816153588,0.759493670886076,0.8888888888888888
01,2021-11-13,0.8139534883720929,0.8122010955468701,0.023311250089801935,0.7682459497952644,0.8583106267029972
01,2021-11-14,0.8459595959595959,0.8437826552542823,0.0225974565808423,0.7994277178442055,0.8909574468085106
01,2021-11-15,0.8676789587852495,0.8647453952526579,0.04886562225142298,0.7797270955165693,0.9546539379474941
01,2021-11-16,0.8648111332007953,0.8696269894647473,0.028371738440722688,0.8176691729323308,0.9275053304904052
01,2021-11-17,0.8282828282828283,0.8298592146392805,0.039171677953146966,0.7706766917293233,0.9151785714285715
01,2021-11-18,0.7838983050847457,0.7866393875526134,0.00927057209339283,0.7708333333333334,0.8043478260869565
01,2021-11-19,0.8869179600886917,0.8883230691341357,0.0113638117597718,0.8676320064606399,0.9090909090909091
01,2021-11-20,0.8251231527093595,0.8328061978441035,0.03051165151325567,0.7863849765258216,0.8957219251336899
01,2021-11-21,0.777511961722488,0.7818426941006623,0.028093345075724713,0.7352941176470588,0.8379577778377504
01,2021-11-22,0.6791338582677166,0.6761180615762962,0.018445601712869804,0.6412639405204461,0.7084188911704312
01,2021-11-23,0.7584269662921348,0.7590188066239976,0.018977022642875024,0.719360568383659,0.8036917236954663
01,2021-11-24,0.7142857142857143,0.7139510081957046,0.02239532034437777,0.669052216396732,0.7485976542580316
01,2021-11-25,0.7796257796257796,0.782072441341371,0.01934339619879354,0.7469378438626446,0.8314855875831485
01,2021-11-26,0.7768052516411378,0.7767034624969985,0.027021752417906282,0.7274590163934427,0.829585623969214
01,2021-11-27,0.7946210268948656,0.7962874428476866,0.02948231990570971,0.7453277512462821,0.8531309081087819
01,2021-11-28,0.8019452909078024,0.8016787198665816,0.0341838705737852,0.7415730337078652,0.8661417322834646
01,2021-11-29,0.7938144329896907,0.7978413489584473,0.033742172424505154,0.7446808510638298,0.859375
01,2021-11-30,0.7355864811133201,0.7385399494839308,0.03181324691771889,0.6850280326197757,0.8061002178649238
01,2021-12-01,0.7560483870967741,0.7613427187854858,0.03744584708504199,0.6893382352941176,0.8244977678571429
01,2021-12-02,0.7186234817813766,0.7201547617973237,0.026492113395556308,0.6722221035543404,0.7635647954196342
01,2021-12-03,0.6786427145708582,0.680322581299627,0.016759428228250373,0.648854961832061,0.7098121085594989
01,2021-12-04,0.5908096280087527,0.5906812720524715,0.01576152804736434,0.5636157274988173,0.6206896551724138
01,2021-12-05,0.6750572082379862,0.6754581214633352,0.025896693095173378,0.6275600512797445,0.7249502821903812
01,2021-12-06,0.6921487603305785,0.6912830851073869,0.023082212411915968,0.6504539211259126,0.7314410480349346
01,2021-12-07,0.6298449612403101,0.6329987645425191,0.025256033919714475,0.5928786907345301,0.6830278753292363
01,2021-12-08,0.666023166023166,0.667342930867908,0.021609692575859117,0.6305985129248134,0.7129210623528806
01,2021-12-09,0.6680377045994204,0.6657202677155358,0.017468927820051983,0.6310679611650486,0.6959314775160599
01,2021-12-10,0.6263498920086393,0.6264841330342565,0.02371634348342057,0.5776892430278884,0.675990675990676
01,2021-12-11,0.6495098039215687,0.6527520296091002,0.020222632557989586,0.6162790697674418,0.6901944944371728
01,2021-12-12,0.7320099255583127,0.7311943884325598,0.01481691309837994,0.6973995271867612,0.7585021045060405
01,2021-12-13,0.7526881720430108,0.7503873678847636,0.019698604742360303,0.7113821138211381,0.78125
01,2021-12-14,0.6944444444444444,0.694952762446404,0.003630468364293818,0.6889763779527559,0.704225352112676
01,2021-12-15,0.7230142566191445,0.7230607744304028,0.015612340273718791,0.693359375,0.7569296375266524
01,2021-12-16,0.6540084388185654,0.6554632496336426,0.015017190085878993,0.6237424547283702,0.6858407079646017
01,2021-12-17,0.7809110629067245,0.7820799676519815,0.027397229066122814,0.7331975560081466,0.8295890937019971
01,2021-12-18,0.7416879795396419,0.7412615000268085,0.026327866342774786,0.6888361045130641,0.7901907356948228
01,2021-12-19,0.7096880535983057,0.71147213746638,0.034928685411796195,0.6307339449541284,0.7725810163143528
01,2021-12-20,0.7051282051282052,0.7097159508192135,0.019898677611546862,0.6653225806451613,0.75
01,2021-12-21,0.647410358565737,0.6485180696058811,0.014015091684015388,0.6226053639846743,0.6770833333333334
01,2021-12-22,0.6487025948103792,0.647667430619267,0.014757084414158446,0.6213852662998264,0.678567989741031
01,2021-12-23,0.5495689655172414,0.5498592559066658,0.008876152638848004,0.5356582486551106,0.5691964285714286
01,2021-12-24,0.4391891891891892,0.44060974374801726,0.011974763476531775,0.41935483870967744,0.46219585478128755
01,2021-12-25,0.3434065934065934,0.3393925396134259,0.03025839178051979,0.2735229759299781,0.3799392097264438
01,2021-12-26,0.400593471810089,0.3941545368041367,0.035338355446233684,0.33329238329238325,0.4560810810810811
01,2021-12-27,0.45334622851494444,0.4544966103168294,0.030642401041872675,0.3953488372093023,0.5136340748878513
01,2021-12-28,0.5380577427821522,0.5411199035841779,0.01597679209927922,0.5137844611528822,0.5742296918767507
01,2021-12-29,0.46195993295082816,0.4645710275584047,0.03755151702493831,0.39906103286384975,0.5483870967741935
01,2021-12-30,0.45576407506702415,0.456637334597289,0.029354485609958597,0.404596018735363,0.5151515151515151
01,2021-12-31,0.27548209366391185,0.27251177011966254,0.009443775424858695,0.2557544757033248,0.2898550724637681
02,2020-01-01,1.4285714285714286,1.5472039295413906,0.3508176049339153,1.1111111111111112,2.2222222222222223
02,2020-01-02,1.276595744680851,1.3466290354666866,0.3495814946130013,0.8820332480818414,2.4
02,2020-01-03,1.6954022988505748,1.9758319982103145,0.9797893819222645,1.0632757092198581,3.875000000000006
02,2020-01-04,3.888888888888889,4.061736111111111,0.4738445902983485,3.5,5.0
02,2020-01-05,2.0,2.0,0.0,2.0,2.0
02,2020-01-06,1.25,1.2818277531274491,0.26314679148395137,0.8695652173913044,1.9047619047619047
02,2020-01-07,1.0714285714285714,1.0930554681001308,0.09135578876592951,0.9574468085106382,1.3235294117647058
02,2020-01-08,1.71875,2.2111248378827835,1.1552379625608766,1.1,4.00223214285716
02,2020-01-09,0.6666666666666666,0.6690955244387468,0.0408908518195369,0.6,0.7504807692307693
